chr14:93194255-93196255,ENSG00000165943.4$MOAP1$chr14$93651273$-,0.51
chr14:94144263-94146663,ENSG00000165949.8$IFI27$chr14$94571182$+,0.6
chr14:95348063-95349663,ENSG00000165959.7$CLMN$chr14$95786243$-,0.39
chr14:95352063-95352263,ENSG00000165959.7$CLMN$chr14$95786243$-,0.37
chr10:16462401-16462601,ENSG00000165983.10$PTER$chr10$16478942$+,0.51
chr10:17617801-17618801,ENSG00000165996.9$PTPLA$chr10$17659376$-,0.39
chr11:93559634-93561034,ENSG00000166002.2$SMCO4$chr11$93276674$-,0.42
chr11:93567034-93568434,ENSG00000166002.2$SMCO4$chr11$93276674$-,0.42
chr10:98127643-98129843,ENSG00000166024.9$R3HCC1L$chr10$99894387$+,0.52
chr10:98194643-98195243,ENSG00000166024.9$R3HCC1L$chr10$99894387$+,0.35
chr11:94699834-94701434,ENSG00000166025.13$AMOTL1$chr11$94439597$+,0.68
chr14:23319591-23320791,ENSG00000166090.8$IL25$chr14$23842018$+,0.43
chr16:46903288-46904888,ENSG00000166123.9$GPT2$chr16$46918290$+,0.53
chr10:100533643-100535843,ENSG00000166136.11$NDUFB8$chr10$102289757$-,0.69
chr15:40798002-40800402,ENSG00000166140.13$ZFYVE19$chr15$41099284$+,0.36
chr15:40805602-40807002,ENSG00000166140.13$ZFYVE19$chr15$41099284$+,0.42
chr15:40798002-40800402,ENSG00000166143.5$PPP1R14D$chr15$41120907$-,0.55
chr15:40805602-40807002,ENSG00000166143.5$PPP1R14D$chr15$41120907$-,0.49
chr15:40895202-40896802,ENSG00000166143.5$PPP1R14D$chr15$41120907$-,0.38
chr15:40798002-40800402,ENSG00000166145.10$SPINT1$chr15$41136216$+,0.49
chr15:40805602-40807002,ENSG00000166145.10$SPINT1$chr15$41136216$+,0.6
chr15:40895202-40896802,ENSG00000166145.10$SPINT1$chr15$41136216$+,0.43
chr12:100278222-100278422,ENSG00000166153.12$DEPDC4$chr12$100660857$-,0.58
chr12:100278822-100281222,ENSG00000166153.12$DEPDC4$chr12$100660857$-,0.49
chr12:100292222-100293422,ENSG00000166153.12$DEPDC4$chr12$100660857$-,0.39
chr10:101565643-101568043,ENSG00000166171.8$DPCD$chr10$103330317$+,0.65
chr15:70890061-70892461,ENSG00000166173.9$LARP6$chr15$71146498$-,0.36
chr11:43357650-43358450,ENSG00000166181.8$API5$chr11$43333513$+,0.43
chr14:104064063-104064463,ENSG00000166183.11$ASPG$chr14$104552016$+,0.63
chr15:72130059-72130459,ENSG00000166192.10$SENP8$chr15$72406599$+,0.37
chr12:101465422-101466622,ENSG00000166211.6$SPIC$chr12$101869199$+,0.4
chr16:4731999-4733599,ENSG00000166246.9$C16orf71$chr16$4784273$+,0.62
chr16:4734999-4736599,ENSG00000166246.9$C16orf71$chr16$4784273$+,0.4
chr12:69779620-69780620,ENSG00000166268.6$MYRFL$chr12$70219084$+,0.62
chr12:69945220-69945420,ENSG00000166268.6$MYRFL$chr12$70219084$+,0.37
chr12:69985620-69986420,ENSG00000166268.6$MYRFL$chr12$70219084$+,0.36
chr12:70001220-70003220,ENSG00000166268.6$MYRFL$chr12$70219084$+,0.38
chr10:73596842-73598042,ENSG00000166317.7$SYNPO2L$chr10$75423561$-,0.44
chr10:73745042-73747442,ENSG00000166317.7$SYNPO2L$chr10$75423561$-,0.37
chr11:6678969-6679969,ENSG00000166341.6$DCHS1$chr11$6677085$-,0.35
chr11:6687169-6688369,ENSG00000166341.6$DCHS1$chr11$6677085$-,0.35
chr10:73459042-73461242,ENSG00000166343.5$MSS51$chr10$75193319$-,0.36
chr11:36507650-36509250,ENSG00000166349.5$RAG1$chr11$36532259$+,0.44
chr19:33081894-33083294,ENSG00000166359.6$WDR88$chr19$33622996$+,0.5
chr18:79070200-79072200,ENSG00000166377.15$ATP9B$chr18$76829285$+,0.37
chr18:79086800-79087400,ENSG00000166377.15$ATP9B$chr18$76829285$+,0.63
chr11:7553569-7555969,ENSG00000166387.7$PPFIBP2$chr11$7534529$+,0.5
chr11:7561569-7562369,ENSG00000166387.7$PPFIBP2$chr11$7534529$+,0.5
chr11:75705555-75707355,ENSG00000166391.10$MOGAT2$chr11$75428864$+,0.69
chr11:75712755-75715155,ENSG00000166391.10$MOGAT2$chr11$75428864$+,0.65
chr15:53758003-53760203,ENSG00000166415.10$WDR72$chr15$54055075$-,0.76
chr15:53843603-53845203,ENSG00000166415.10$WDR72$chr15$54055075$-,0.48
chr15:53851003-53852603,ENSG00000166415.10$WDR72$chr15$54055075$-,0.42
chr15:78315658-78318058,ENSG00000166426.7$CRABP1$chr15$78632666$+,0.37
chr11:8680653-8682053,ENSG00000166436.11$TRIM66$chr11$8693413$-,0.59
chr16:80759303-80760903,ENSG00000166446.10$CDYL2$chr16$80838226$-,0.58
chr16:80787103-80788903,ENSG00000166446.10$CDYL2$chr16$80838226$-,0.58
chr16:80862303-80862903,ENSG00000166446.10$CDYL2$chr16$80838226$-,0.54
chr16:80874503-80876503,ENSG00000166446.10$CDYL2$chr16$80838226$-,0.42
chr16:81077595-81078795,ENSG00000166454.5$ATMIN$chr16$81069452$+,0.36
chr11:9315053-9316853,ENSG00000166471.6$TMEM41B$chr11$9336327$-,0.45
chr11:9458453-9459853,ENSG00000166478.5$ZNF143$chr11$9481866$+,0.4
chr17:19375487-19377487,ENSG00000166482.7$MFAP4$chr17$19290553$-,0.6
chr7:100101977-100104377,ENSG00000166508.13$MCM7$chr7$99699563$-,0.4
chr18:54997369-54997569,ENSG00000166510.9$CCDC68$chr18$52626739$-,0.59
chr18:55087969-55089169,ENSG00000166510.9$CCDC68$chr18$52626739$-,0.52
chr12:8889604-8891204,ENSG00000166535.15$A2ML1$chr12$8975068$+,0.38
chr16:66550297-66552297,ENSG00000166548.11$TK2$chr16$66586447$-,0.39
chr18:59066168-59066368,ENSG00000166562.4$SEC11C$chr18$56806709$+,0.36
chr18:59066168-59066368,ENSG00000166569.4$CPLX4$chr18$56985881$-,0.37
chr18:59359768-59360768,ENSG00000166569.4$CPLX4$chr18$56985881$-,0.55
chr12:113186195-113188595,ENSG00000166578.5$IQCD$chr12$113658899$-,0.46
chr17:8374682-8376282,ENSG00000166579.11$NDEL1$chr17$8316449$+,0.6
chr17:16328886-16330486,ENSG00000166582.5$CENPV$chr17$16256970$-,0.49
chr17:16340086-16341486,ENSG00000166582.5$CENPV$chr17$16256970$-,0.49
chr16:66931297-66933697,ENSG00000166589.8$CDH16$chr16$66952887$-,0.65
chr16:66931297-66933697,ENSG00000166592.7$RRAD$chr16$66959547$-,0.63
chr16:66931297-66933697,ENSG00000166595.7$FAM96B$chr16$66968326$-,0.37
chr20:37541398-37542998,ENSG00000166619.8$BLCAP$chr20$36156333$-,0.38
chr18:63534167-63535967,ENSG00000166634.2$SERPINB12$chr18$61223393$+,0.66
chr11:16941653-16943853,ENSG00000166689.10$PLEKHA7$chr11$17035990$-,0.58
chr11:17025253-17027653,ENSG00000166689.10$PLEKHA7$chr11$17035990$-,0.65
chr11:17078453-17080653,ENSG00000166689.10$PLEKHA7$chr11$17035990$-,0.49
chr19:57999832-58002232,ENSG00000166704.7$ZNF606$chr19$58514717$-,0.37
chr15:44695402-44695602,ENSG00000166710.13$B2M$chr15$45003675$+,0.5
chr15:84679569-84679769,ENSG00000166716.5$ZNF592$chr15$85291866$+,0.44
chr15:84739969-84742369,ENSG00000166716.5$ZNF592$chr15$85291866$+,0.59
chr15:84765969-84767169,ENSG00000166716.5$ZNF592$chr15$85291866$+,0.51
chr15:44286602-44287602,ENSG00000166734.14$CASC4$chr15$44580927$+,0.4
chr17:35403781-35405581,ENSG00000166750.5$SLFN5$chr17$33570055$+,0.38
chr11:57636327-57638327,ENSG00000166793.6$YPEL4$chr11$57417417$-,0.5
chr11:57656528-57657328,ENSG00000166793.6$YPEL4$chr11$57417417$-,0.62
chr15:64163401-64165401,ENSG00000166794.4$PPIB$chr15$64455404$-,0.36
chr11:18495253-18497053,ENSG00000166796.7$LDHC$chr11$18433854$+,0.37
chr11:18495253-18497053,ENSG00000166800.5$LDHAL6A$chr11$18477371$+,0.4
chr15:64388201-64390401,ENSG00000166803.6$KIAA0101$chr15$64679886$-,0.37
chr16:74982302-74984502,ENSG00000166816.9$LDHD$chr16$75150669$-,0.41
chr16:74996502-74998702,ENSG00000166816.9$LDHD$chr16$75150669$-,0.35
chr16:75137302-75139702,ENSG00000166816.9$LDHD$chr16$75150669$-,0.63
chr16:75188502-75190302,ENSG00000166816.9$LDHD$chr16$75150669$-,0.53
chr18:54356630-54357630,ENSG00000166845.9$C18orf54$chr18$51884287$+,0.35
chr16:23642279-23644479,ENSG00000166847.5$DCTN5$chr16$23652713$+,0.45
chr16:23642279-23644479,ENSG00000166851.10$PLK1$chr16$23688977$+,0.63
chr16:23709479-23711679,ENSG00000166851.10$PLK1$chr16$23688977$+,0.6
chr16:23729079-23731279,ENSG00000166851.10$PLK1$chr16$23688977$+,0.52
chr16:23744279-23746479,ENSG00000166851.10$PLK1$chr16$23688977$+,0.44
chr16:23752479-23752879,ENSG00000166851.10$PLK1$chr16$23688977$+,0.41
chr15:65130262-65132662,ENSG00000166855.5$CLPX$chr15$65477680$-,0.41
chr15:65134062-65135062,ENSG00000166855.5$CLPX$chr15$65477680$-,0.46
chr12:57078817-57081217,ENSG00000166866.8$MYO1A$chr12$57444982$-,0.55
chr16:23676679-23678479,ENSG00000166869.2$CHP2$chr16$23765948$+,0.51
chr16:23709479-23711679,ENSG00000166869.2$CHP2$chr16$23765948$+,0.51
chr16:23729079-23731279,ENSG00000166869.2$CHP2$chr16$23765948$+,0.62
chr16:23744279-23746479,ENSG00000166869.2$CHP2$chr16$23765948$+,0.66
chr16:23752479-23752879,ENSG00000166869.2$CHP2$chr16$23765948$+,0.5
chr12:57078817-57081217,ENSG00000166881.5$TMEM194A$chr12$57481846$-,0.66
chr11:59537727-59538527,ENSG00000166884.2$OR4D6$chr11$59224411$+,0.45
chr11:59561127-59562927,ENSG00000166884.2$OR4D6$chr11$59224411$+,0.44
chr12:57078817-57081217,ENSG00000166886.8$NAB2$chr12$57482677$+,0.58
chr15:42170802-42173002,ENSG00000166887.11$VPS39$chr15$42500514$-,0.36
chr15:42208602-42211002,ENSG00000166887.11$VPS39$chr15$42500514$-,0.43
chr11:59669927-59672127,ENSG00000166889.13$PATL1$chr11$59436453$-,0.37
chr11:59561127-59562927,ENSG00000166900.10$STX3$chr11$59480929$+,0.35
chr11:59669927-59672127,ENSG00000166900.10$STX3$chr11$59480929$+,0.66
chr11:59848527-59849927,ENSG00000166900.10$STX3$chr11$59480929$+,0.49
chr15:45347802-45349202,ENSG00000166920.6$C15orf48$chr15$45722727$+,0.47
chr15:45529402-45530002,ENSG00000166920.6$C15orf48$chr15$45722727$+,0.35
chr15:32621799-32622199,ENSG00000166922.4$SCG5$chr15$32933877$+,0.45
chr7:100479377-100480977,ENSG00000166924.4$NYAP1$chr7$100081550$+,0.55
chr7:100479377-100480977,ENSG00000166925.4$TSC22D4$chr7$100076902$-,0.41
chr11:60459327-60459527,ENSG00000166927.8$MS4A7$chr11$60145955$+,0.37
chr11:60459327-60459527,ENSG00000166928.6$MS4A14$chr11$60146003$+,0.36
chr11:60459327-60459527,ENSG00000166930.2$MS4A5$chr11$60197062$+,0.58
chr11:60657927-60660127,ENSG00000166959.3$MS4A8$chr11$60467047$+,0.53
chr11:60710327-60711727,ENSG00000166959.3$MS4A8$chr11$60467047$+,0.61
chr11:60752927-60753727,ENSG00000166959.3$MS4A8$chr11$60467047$+,0.6
chr11:60657927-60660127,ENSG00000166961.10$MS4A15$chr11$60524426$+,0.59
chr11:60710327-60711727,ENSG00000166961.10$MS4A15$chr11$60524426$+,0.65
chr11:60752927-60753727,ENSG00000166961.10$MS4A15$chr11$60524426$+,0.64
chr15:90930370-90932170,ENSG00000166965.8$RCCD1$chr15$91498100$+,0.44
chr15:90935770-90937370,ENSG00000166965.8$RCCD1$chr15$91498100$+,0.38
chr21:32439492-32439692,ENSG00000166979.8$EVA1C$chr21$33784314$+,0.44
chr6:167169312-167169912,ENSG00000166984.7$TCP10L2$chr6$167559902$+,0.42
chr12:57427617-57430017,ENSG00000166986.8$MARS$chr12$57869228$+,0.38
chr12:57460017-57462017,ENSG00000166986.8$MARS$chr12$57869228$+,0.39
chr12:57487217-57488017,ENSG00000166986.8$MARS$chr12$57869228$+,0.41
chr7:100101977-100104377,ENSG00000166997.3$CNPY4$chr7$99717236$+,0.39
chr7:100117577-100118777,ENSG00000166997.3$CNPY4$chr7$99717236$+,0.43
chr7:100124177-100126377,ENSG00000166997.3$CNPY4$chr7$99717236$+,0.52
chr7:101181919-101183119,ENSG00000167011.4$NAT16$chr7$100823557$-,0.49
chr15:45077202-45078602,ENSG00000167014.6$C15orf43$chr15$45248900$+,0.42
chr22:24789233-24790233,ENSG00000167037.14$SGSM1$chr22$25202236$+,0.36
chr22:30588813-30591213,ENSG00000167065.9$DUSP18$chr22$31063877$-,0.6
chr22:30652413-30653413,ENSG00000167065.9$DUSP18$chr22$31063877$-,0.59
chr22:30685013-30685613,ENSG00000167065.9$DUSP18$chr22$31063877$-,0.53
chr22:30767213-30769213,ENSG00000167065.9$DUSP18$chr22$31063877$-,0.38
chr22:41300196-41301796,ENSG00000167074.10$TEF$chr22$41763337$+,0.39
chr22:41374596-41375596,ENSG00000167074.10$TEF$chr22$41763337$+,0.46
chr22:41679596-41681996,ENSG00000167077.8$MEI1$chr22$42095503$+,0.4
chr17:49100438-49102838,ENSG00000167080.4$B4GALNT2$chr17$47209822$+,0.55
chr17:49190238-49191638,ENSG00000167080.4$B4GALNT2$chr17$47209822$+,0.53
chr17:49193438-49195438,ENSG00000167080.4$B4GALNT2$chr17$47209822$+,0.45
chr17:49190238-49191638,ENSG00000167083.2$GNGT2$chr17$47287936$-,0.54
chr17:49193438-49195438,ENSG00000167083.2$GNGT2$chr17$47287936$-,0.58
chr17:49412438-49414438,ENSG00000167085.7$PHB$chr17$47492246$-,0.52
chr18:21601039-21603439,ENSG00000167088.6$SNRPD1$chr18$19192228$+,0.54
chr18:21604639-21605839,ENSG00000167088.6$SNRPD1$chr18$19192228$+,0.54
chr18:21663639-21665039,ENSG00000167088.6$SNRPD1$chr18$19192228$+,0.42
chr18:21668239-21670639,ENSG00000167088.6$SNRPD1$chr18$19192228$+,0.4
chr9:127716121-127717921,ENSG00000167094.11$TTC16$chr9$130478345$+,0.58
chr17:50397439-50398639,ENSG00000167107.8$ACSF2$chr17$48503519$+,0.46
chr17:50411239-50412839,ENSG00000167107.8$ACSF2$chr17$48503519$+,0.46
chr9:128339321-128340121,ENSG00000167112.7$TRUB2$chr9$131085021$-,0.4
chr9:128320921-128321921,ENSG00000167114.8$SLC27A4$chr9$131102925$+,0.44
chr9:128396721-128398321,ENSG00000167114.8$SLC27A4$chr9$131102925$+,0.51
chr9:128396721-128398321,ENSG00000167123.14$CERCAM$chr9$131174030$+,0.44
chr9:129037321-129039321,ENSG00000167130.13$DOLPP1$chr9$131843379$+,0.5
chr9:128785521-128786921,ENSG00000167136.6$ENDOG$chr9$131580753$+,0.45
chr9:128787921-128789521,ENSG00000167136.6$ENDOG$chr9$131580753$+,0.36
chr17:47893434-47895234,ENSG00000167182.11$SP2$chr17$45973516$+,0.48
chr17:47788834-47791034,ENSG00000167183.2$PRR15L$chr17$46035244$-,0.38
chr17:47831834-47833434,ENSG00000167183.2$PRR15L$chr17$46035244$-,0.43
chr17:47893434-47895234,ENSG00000167183.2$PRR15L$chr17$46035244$-,0.44
chr17:47939634-47941834,ENSG00000167183.2$PRR15L$chr17$46035244$-,0.61
chr17:47971634-47974034,ENSG00000167183.2$PRR15L$chr17$46035244$-,0.57
chr16:30020279-30022279,ENSG00000167194.3$C16orf92$chr16$30034655$+,0.53
chr17:37344843-37346043,ENSG00000167230.6$C17orf78$chr17$35732928$+,0.55
chr19:23408798-23411198,ENSG00000167232.9$ZNF91$chr19$23578362$-,0.4
chr17:35969386-35970396,ENSG00000167236.2$CCL23$chr17$34345005$-,0.44
chr16:67936897-67938297,ENSG00000167261.9$DPEP2$chr16$68034489$-,0.46
chr16:68020897-68022297,ENSG00000167261.9$DPEP2$chr16$68034489$-,0.42
chr16:68020897-68022297,ENSG00000167264.13$DUS2$chr16$68021649$+,0.37
chr11:118433685-118434885,ENSG00000167283.3$ATP5L$chr11$118271869$+,0.43
chr11:118271485-118272685,ENSG00000167286.5$CD3D$chr11$118213459$-,0.4
chr11:118358085-118359485,ENSG00000167286.5$CD3D$chr11$118213459$-,0.66
chr18:50133230-50135030,ENSG00000167306.14$MYO5B$chr18$47721463$-,0.37
chr18:50146430-50147830,ENSG00000167306.14$MYO5B$chr18$47721463$-,0.44
chr18:50151630-50153630,ENSG00000167306.14$MYO5B$chr18$47721463$-,0.41
chr18:50173630-50174230,ENSG00000167306.14$MYO5B$chr18$47721463$-,0.4
chr18:49807030-49808430,ENSG00000167315.13$ACAA2$chr18$47340330$-,0.44
chr16:71484697-71485297,ENSG00000167377.13$ZNF23$chr16$71496998$-,0.5
chr19:43620048-43622448,ENSG00000167378.4$IRGQ$chr19$44100287$-,0.41
chr19:44072647-44073847,ENSG00000167380.12$ZNF226$chr19$44669226$+,0.47
chr19:44111447-44112847,ENSG00000167380.12$ZNF226$chr19$44669226$+,0.46
chr19:44139047-44141247,ENSG00000167380.12$ZNF226$chr19$44669226$+,0.55
chr19:44142247-44143847,ENSG00000167380.12$ZNF226$chr19$44669226$+,0.4
chr19:44163847-44164847,ENSG00000167380.12$ZNF226$chr19$44669226$+,0.42
chr19:44497948-44499748,ENSG00000167384.6$ZNF180$chr19$45004576$-,0.44
chrX:384265-386465,ENSG00000167393.12$PPP2R3B$chrX$347690$-,0.38
chr16:31070679-31072679,ENSG00000167394.8$ZNF668$chr16$31085641$-,0.5
chr16:31015079-31016679,ENSG00000167395.10$ZNF646$chr16$31085743$+,0.39
chr16:31070679-31072679,ENSG00000167395.10$ZNF646$chr16$31085743$+,0.52
chr16:31095079-31096679,ENSG00000167395.10$ZNF646$chr16$31085743$+,0.48
chr16:31015079-31016679,ENSG00000167397.10$VKORC1$chr16$31107301$-,0.39
chr16:31070679-31072679,ENSG00000167397.10$VKORC1$chr16$31107301$-,0.44
chr19:46647743-46649543,ENSG00000167414.4$GNG8$chr19$47137942$-,0.63
chr17:58219639-58220839,ENSG00000167419.6$LPO$chr17$56295909$+,0.38
chr17:60132639-60135039,ENSG00000167434.5$CA4$chr17$58227297$+,0.72
chr16:88825592-88827392,ENSG00000167515.6$TRAPPC2L$chr16$88922628$+,0.39
chr16:88857992-88860392,ENSG00000167515.6$TRAPPC2L$chr16$88922628$+,0.61
chr16:89654992-89657392,ENSG00000167523.9$SPATA33$chr16$89724210$+,0.51
chr16:89658592-89660992,ENSG00000167523.9$SPATA33$chr16$89724210$+,0.45
chr16:89685592-89686592,ENSG00000167523.9$SPATA33$chr16$89724210$+,0.36
chr12:48852417-48854017,ENSG00000167535.3$CACNB3$chr12$49207577$+,0.35
chr17:28855382-28856782,ENSG00000167536.9$DHRS13$chr17$27230089$-,0.48
chr17:28952382-28954782,ENSG00000167536.9$DHRS13$chr17$27230089$-,0.54
chr17:29649582-29650982,ENSG00000167543.11$TP53I13$chr17$27893070$+,0.54
chr12:49068617-49069617,ENSG00000167548.10$KMT2D$chr12$49453557$-,0.69
chr12:49068617-49069617,ENSG00000167550.6$RHEBL1$chr12$49463808$-,0.35
chr19:52336947-52338347,ENSG00000167554.10$ZNF610$chr19$52839498$+,0.37
chr19:52528147-52530347,ENSG00000167562.7$ZNF701$chr19$53059075$+,0.76
chr19:52598347-52600747,ENSG00000167562.7$ZNF701$chr19$53059075$+,0.67
chr19:52690747-52692747,ENSG00000167562.7$ZNF701$chr19$53059075$+,0.38
chr12:49840017-49842417,ENSG00000167566.12$NCKAP5L$chr12$50222533$-,0.37
chr12:49843217-49845217,ENSG00000167566.12$NCKAP5L$chr12$50222533$-,0.38
chr19:40789895-40790295,ENSG00000167578.12$RAB4B$chr19$41284121$+,0.37
chr12:50162017-50163617,ENSG00000167588.8$GPD1$chr12$50497602$+,0.37
chr19:35746099-35748499,ENSG00000167595.10$C19orf55$chr19$36249044$+,0.44
chr19:35748899-35751099,ENSG00000167595.10$C19orf55$chr19$36249044$+,0.49
chr19:35878098-35880498,ENSG00000167604.9$NFKBID$chr19$36393205$-,0.38
chr19:54116220-54117820,ENSG00000167608.7$TMC4$chr19$54676944$-,0.63
chr19:54191949-54194145,ENSG00000167608.7$TMC4$chr19$54676944$-,0.64
chr19:54472655-54475046,ENSG00000167618.5$LAIR2$chr19$55009100$+,0.46
chr19:42299648-42302048,ENSG00000167619.7$TMEM145$chr19$42817477$+,0.53
chr19:42302448-42304248,ENSG00000167619.7$TMEM145$chr19$42817477$+,0.54
chr19:42323248-42325448,ENSG00000167619.7$TMEM145$chr19$42817477$+,0.53
chr19:42217848-42220248,ENSG00000167625.6$ZNF526$chr19$42724423$+,0.36
chr19:38362360-38363760,ENSG00000167644.7$C19orf33$chr19$38794801$+,0.54
chr19:38373560-38374760,ENSG00000167644.7$C19orf33$chr19$38794801$+,0.5
chr19:4183003-4185003,ENSG00000167664.4$TMIGD2$chr19$4302428$-,0.35
chr19:4400403-4402003,ENSG00000167670.11$CHAF1A$chr19$4402659$+,0.35
chr19:4458003-4458603,ENSG00000167671.7$UBXN6$chr19$4457819$-,0.38
chr19:4458003-4458603,ENSG00000167674.10$HDGFRP2$chr19$4472284$+,0.36
chr19:56122031-56123831,ENSG00000167685.10$ZNF444$chr19$56643968$+,0.52
chr8:144445017-144446817,ENSG00000167700.4$MFSD3$chr8$145734457$+,0.43
chr8:144478617-144480817,ENSG00000167700.4$MFSD3$chr8$145734457$+,0.54
chr8:144575416-144575616,ENSG00000167700.4$MFSD3$chr8$145734457$+,0.51
chr8:144445017-144446817,ENSG00000167701.9$GPT$chr8$145728356$+,0.5
chr8:144478617-144480817,ENSG00000167701.9$GPT$chr8$145728356$+,0.63
chr8:144575416-144575616,ENSG00000167701.9$GPT$chr8$145728356$+,0.58
chr8:144445017-144446817,ENSG00000167702.7$KIFC2$chr8$145691426$+,0.58
chr8:144478617-144480817,ENSG00000167702.7$KIFC2$chr8$145691426$+,0.66
chr17:1545106-1547306,ENSG00000167705.7$RILP$chr17$1553371$-,0.37
chr17:1717706-1719506,ENSG00000167705.7$RILP$chr17$1553371$-,0.35
chr17:1746506-1747906,ENSG00000167705.7$RILP$chr17$1553371$-,0.45
chr17:1717706-1719506,ENSG00000167711.9$SERPINF2$chr17$1646130$+,0.73
chr17:1746506-1747906,ENSG00000167711.9$SERPINF2$chr17$1646130$+,0.63
chr17:1717706-1719506,ENSG00000167716.14$WDR81$chr17$1619817$+,0.56
chr17:1746506-1747906,ENSG00000167716.14$WDR81$chr17$1619817$+,0.4
chr17:3447706-3449506,ENSG00000167723.10$TRPV3$chr17$3461289$-,0.45
chr19:5681189-5683589,ENSG00000167733.9$HSD11B1L$chr19$5680615$+,0.38
chr17:4412105-4413905,ENSG00000167741.6$GGT6$chr17$4464113$-,0.37
chr17:4453505-4454705,ENSG00000167741.6$GGT6$chr17$4464113$-,0.39
chr17:4491305-4493705,ENSG00000167741.6$GGT6$chr17$4464113$-,0.49
chr19:51592547-51593947,ENSG00000167765.3$AC018755.1$chr19$52097630$-,0.46
chr19:52690747-52692747,ENSG00000167766.14$ZNF83$chr19$53193749$-,0.42
chr19:6371389-6372789,ENSG00000167769.4$ACER1$chr19$6333640$-,0.57
chr19:6390589-6392589,ENSG00000167769.4$ACER1$chr19$6333640$-,0.45
chr19:6425189-6427189,ENSG00000167769.4$ACER1$chr19$6333640$-,0.46
chr19:6457389-6459789,ENSG00000167769.4$ACER1$chr19$6333640$-,0.36
chr11:63987128-63989328,ENSG00000167770.7$OTUB1$chr11$63753325$+,0.49
chr19:8318516-8320716,ENSG00000167772.7$ANGPTL4$chr19$8428173$+,0.65
chr19:8318516-8320716,ENSG00000167774.2$NDUFA7$chr19$8386263$-,0.46
chr19:8318516-8320716,ENSG00000167775.6$CD320$chr19$8373240$-,0.46
chr12:52980216-52981616,ENSG00000167780.7$SOAT2$chr12$53497302$+,0.49
chr12:52994816-52995416,ENSG00000167780.7$SOAT2$chr12$53497302$+,0.38
chr12:53003816-53005816,ENSG00000167780.7$SOAT2$chr12$53497302$+,0.48
chr11:67389129-67391329,ENSG00000167791.7$CABP2$chr11$67290899$-,0.35
chr11:67426729-67427929,ENSG00000167791.7$CABP2$chr11$67290899$-,0.51
chr11:67481729-67482729,ENSG00000167791.7$CABP2$chr11$67290899$-,0.53
chr11:67548129-67549529,ENSG00000167791.7$CABP2$chr11$67290899$-,0.53
chr11:67607529-67609729,ENSG00000167791.7$CABP2$chr11$67290899$-,0.43
chr11:67548129-67549529,ENSG00000167799.5$NUDT8$chr11$67397401$-,0.6
chr11:67607529-67609729,ENSG00000167799.5$NUDT8$chr11$67397401$-,0.63
chr11:67654329-67654729,ENSG00000167799.5$NUDT8$chr11$67397401$-,0.5
chr11:67654329-67654729,ENSG00000167800.9$TBX10$chr11$67407031$-,0.39
chr19:10314124-10315524,ENSG00000167807.11$CTD-2369P2.10$chr19$10426685$-,0.45
chr19:12737986-12739786,ENSG00000167815.7$PRDX2$chr19$12912694$-,0.36
chr19:12775986-12777786,ENSG00000167815.7$PRDX2$chr19$12912694$-,0.48
chr19:12806986-12808586,ENSG00000167815.7$PRDX2$chr19$12912694$-,0.52
chr17:74966305-74966505,ENSG00000167861.11$HID1$chr17$72969261$-,0.46
chr17:75048105-75050105,ENSG00000167863.7$ATP5H$chr17$73043080$-,0.56
chr17:76101119-76102919,ENSG00000167880.3$EVPL$chr17$74023533$-,0.46
chr17:76101119-76102919,ENSG00000167881.10$SRP68$chr17$74068734$-,0.35
chr8:58656441-58658641,ENSG00000167910.3$CYP7A1$chr8$59412795$-,0.39
chr17:39978147-39980347,ENSG00000167914.6$GSDMA$chr17$38119226$+,0.51
chr17:40648748-40650148,ENSG00000167916.4$KRT24$chr17$38860002$-,0.47
chr16:808200-809800,ENSG00000167945.1$PRR25$chr16$855443$+,0.55
chr16:810400-811000,ENSG00000167945.1$PRR25$chr16$855443$+,0.55
chr16:2010199-2012399,ENSG00000167962.8$ZNF598$chr16$2059824$-,0.41
chr16:2018999-2021199,ENSG00000167962.8$ZNF598$chr16$2059824$-,0.36
chr16:2018999-2021199,ENSG00000167964.8$RAB26$chr16$2190804$+,0.38
chr16:2204399-2205799,ENSG00000167964.8$RAB26$chr16$2190804$+,0.67
chr16:2204399-2205799,ENSG00000167965.13$MLST8$chr16$2254249$+,0.59
chr16:2204399-2205799,ENSG00000167967.11$E4F1$chr16$2273567$+,0.69
chr16:2204399-2205799,ENSG00000167968.8$DNASE1L2$chr16$2285817$+,0.63
chr16:2204399-2205799,ENSG00000167969.8$ECI1$chr16$2302301$-,0.57
chr16:2340399-2342399,ENSG00000167969.8$ECI1$chr16$2302301$-,0.38
chr16:2204399-2205799,ENSG00000167970.6$AC009065.1$chr16$2303738$+,0.5
chr16:2204399-2205799,ENSG00000167971.14$CASKIN1$chr16$2246526$-,0.76
chr16:2655999-2657799,ENSG00000167977.4$KCTD5$chr16$2732476$+,0.46
chr16:2659399-2660999,ENSG00000167977.4$KCTD5$chr16$2732476$+,0.47
chr16:2750399-2752199,ENSG00000167977.4$KCTD5$chr16$2732476$+,0.37
chr11:61362928-61364528,ENSG00000167986.9$DDB1$chr11$61110068$-,0.45
chr11:61393128-61395528,ENSG00000167986.9$DDB1$chr11$61110068$-,0.35
chr11:61984528-61986728,ENSG00000167994.7$RAB3IL1$chr11$61687741$-,0.43
